subject_id,photo_id,image_path,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
76mo2dUguqyOIGL4bac3EyH7z3vFLMknog1q_Q5RMio,0137443ba49903cceede13e710c77634,train/mask/0137443ba49903cceede13e710c77634.png,25.39,55.27,33.24,37.36,113.82,28.13,190.29,111.86,87.91,38.4,74.56,56.01,107.43,17.51
77csKdLCSitYlRyQ52C9fvGmti-1sM6a_BiioTn20n0,f1fd78ab5cb5d28162ca797b4237a66b,train/mask/f1fd78ab5cb5d28162ca797b4237a66b.png,24.52,50.16,32.99,37.18,103.19,26.31,172.48,108.95,80.01,35.64,62.5,56.63,90.09,16.44
77csKdLCSitYlRyQ52C9fvGmti-1sM6a_BiioTn20n0,5924dffdb34e194a1ccb54e6369cc03c,train/mask/5924dffdb34e194a1ccb54e6369cc03c.png,24.52,50.16,32.99,37.18,103.19,26.31,172.48,108.95,80.01,35.64,62.5,56.63,90.09,16.44
78aFkOzy-pjbj9lmsp4uyrbotokRlchqTKpxs3K6npU,cdb0f6fc0c67e62425e51b9bdc641ee6,train/mask/cdb0f6fc0c67e62425e51b9bdc641ee6.png,25.28,50.98,32.0,42.75,105.73,25.95,173.83,112.07,80.13,34.89,64.27,63.09,91.22,17.54
7BFmq1CW-D96zSoH5-BbWCD0yYxDoQBXGFUMIOVzqsM,45b23019cfd777ad98c2b507b2613a81,train/mask/45b23019cfd777ad98c2b507b2613a81.png,23.58,48.04,28.19,34.21,97.43,24.85,169.17,93.82,74.64,35.92,66.72,49.46,88.55,16.37
7BFmq1CW-D96zSoH5-BbWCD0yYxDoQBXGFUMIOVzqsM,2c5fb630864612b5c5c63875e6b6b9f0,train/mask/2c5fb630864612b5c5c63875e6b6b9f0.png,23.58,48.04,28.19,34.21,97.43,24.85,169.17,93.82,74.64,35.92,66.72,49.46,88.55,16.37
7DdeFkyViYoPa30dxDCuf5dQ0ozqHKwzj3gKGZyBGrY,8df189a4b6b2a95526df85b46f4cb1f5,train/mask/8df189a4b6b2a95526df85b46f4cb1f5.png,26.14,51.17,34.87,38.34,103.52,30.22,180.04,99.32,80.74,37.17,68.35,55.05,86.13,18.25
7G6_QGri4HZq5i-zrG3UfNOULWuKuWoKPZ9pfX60lu4,489f1550de2a963ec0af30a97d4cdfae,train/mask/489f1550de2a963ec0af30a97d4cdfae.png,23.84,52.92,36.46,37.11,114.08,30.18,181.4,103.98,82.57,40.96,68.96,53.78,101.01,17.3
7G6_QGri4HZq5i-zrG3UfNOULWuKuWoKPZ9pfX60lu4,8d9bdd25973d3d4e6b4650f621692e3f,train/mask/8d9bdd25973d3d4e6b4650f621692e3f.png,23.84,52.92,36.46,37.11,114.08,30.18,181.4,103.98,82.57,40.96,68.96,53.78,101.01,17.3
7G6_QGri4HZq5i-zrG3UfNOULWuKuWoKPZ9pfX60lu4,f773fc25e76a4a5c16918adfb53eef9b,train/mask/f773fc25e76a4a5c16918adfb53eef9b.png,23.84,52.92,36.46,37.11,114.08,30.18,181.4,103.98,82.57,40.96,68.96,53.78,101.01,17.3
7G6_QGri4HZq5i-zrG3UfNOULWuKuWoKPZ9pfX60lu4,a7ade8429844d1936c64bcd45fcb75a8,train/mask/a7ade8429844d1936c64bcd45fcb75a8.png,23.84,52.92,36.46,37.11,114.08,30.18,181.4,103.98,82.57,40.96,68.96,53.78,101.01,17.3
7KuyUFbS0pv7tYKNBOdclSFLnM8Ww3QycBqrLugWQ9I,1baeb6a6f9454a1350349f86739f6bf1,train/mask/1baeb6a6f9454a1350349f86739f6bf1.png,21.35,48.41,25.63,33.88,94.88,22.55,165.55,92.15,74.35,33.26,61.45,47.38,79.53,14.77
7McuSPbjJDQZAl-MIhD3mwI9s0PWZxcD2COwRLwRxJM,0b8fa4d88d8a238a483d382b8f787372,train/mask/0b8fa4d88d8a238a483d382b8f787372.png,20.85,45.17,27.61,35.55,87.96,22.99,156.28,95.03,72.15,31.05,56.05,51.14,80.05,13.92
7McuSPbjJDQZAl-MIhD3mwI9s0PWZxcD2COwRLwRxJM,cbe12f355ce8a02af44e7bfd3e37baa6,train/mask/cbe12f355ce8a02af44e7bfd3e37baa6.png,20.85,45.17,27.61,35.55,87.96,22.99,156.28,95.03,72.15,31.05,56.05,51.14,80.05,13.92
7MvJ6pMSwyNUqLhEgn6cZlVZutLryVZVL9vZrfYBCr4,a8958d49c28d9e586e8107f23a36bdbd,train/mask/a8958d49c28d9e586e8107f23a36bdbd.png,25.31,45.12,37.05,39.53,122.79,28.19,169.91,117.82,76.95,35.2,64.46,58.69,117.48,18.85
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,52c96f91f71a0bb7637276b53b76889e,train/mask/52c96f91f71a0bb7637276b53b76889e.png,24.86,51.63,33.02,37.33,105.72,28.7,184.81,101.44,83.53,39.21,71.81,51.69,92.07,18.48
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,2b82a6ad7c3be030b7c1569b376b9195,train/mask/2b82a6ad7c3be030b7c1569b376b9195.png,24.86,51.63,33.02,37.33,105.72,28.7,184.81,101.44,83.53,39.21,71.81,51.69,92.07,18.48
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,60fdbad70c168b609a0fa207007dd0c7,train/mask/60fdbad70c168b609a0fa207007dd0c7.png,24.86,51.63,33.02,37.33,105.72,28.7,184.81,101.44,83.53,39.21,71.81,51.69,92.07,18.48
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,73ad3b24c8edda3f3ae6b51b7cc3d3a8,train/mask/73ad3b24c8edda3f3ae6b51b7cc3d3a8.png,24.86,51.63,33.02,37.33,105.72,28.7,184.81,101.44,83.53,39.21,71.81,51.69,92.07,18.48
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,5c2774fffb50055dbfd8e77959db0289,train/mask/5c2774fffb50055dbfd8e77959db0289.png,24.86,51.63,33.02,37.33,105.72,28.7,184.81,101.44,83.53,39.21,71.81,51.69,92.07,18.48
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,a8a2ce4c03afde9ef47c4b58dc86510a,train/mask/a8a2ce4c03afde9ef47c4b58dc86510a.png,24.86,51.63,33.02,37.33,105.72,28.7,184.81,101.44,83.53,39.21,71.81,51.69,92.07,18.48
7R3ZLSU3UC0OzNPDENGA8_CmaR-zVyj6DcbSlEwQJG0,a71aee336ec27e2587e84d37352f78bd,train/mask/a71aee336ec27e2587e84d37352f78bd.png,21.95,51.56,28.99,33.91,93.85,24.72,172.21,101.53,84.0,32.59,60.73,54.37,82.23,16.37
7R3ZLSU3UC0OzNPDENGA8_CmaR-zVyj6DcbSlEwQJG0,86715ef8294baf25fe5376edcab5c111,train/mask/86715ef8294baf25fe5376edcab5c111.png,21.95,51.56,28.99,33.91,93.85,24.72,172.21,101.53,84.0,32.59,60.73,54.37,82.23,16.37
7R6m49IITGG-lT_EavoGCfcnOBAx1QPM16fpE-f9iSc,2af48331f790a93d1ae04e63ce242f18,train/mask/2af48331f790a93d1ae04e63ce242f18.png,26.67,44.26,36.83,41.35,110.46,29.36,163.31,108.02,67.5,38.35,66.51,60.97,98.34,17.89
7R6m49IITGG-lT_EavoGCfcnOBAx1QPM16fpE-f9iSc,59791c7b94a7b3e5a9a7572211250f4a,train/mask/59791c7b94a7b3e5a9a7572211250f4a.png,26.67,44.26,36.83,41.35,110.46,29.36,163.31,108.02,67.5,38.35,66.51,60.97,98.34,17.89
7R6m49IITGG-lT_EavoGCfcnOBAx1QPM16fpE-f9iSc,c8107508e75728db9e56f7453ac5da7d,train/mask/c8107508e75728db9e56f7453ac5da7d.png,26.67,44.26,36.83,41.35,110.46,29.36,163.31,108.02,67.5,38.35,66.51,60.97,98.34,17.89
7R6m49IITGG-lT_EavoGCfcnOBAx1QPM16fpE-f9iSc,48684de9a3492c8790eef032245a4637,train/mask/48684de9a3492c8790eef032245a4637.png,26.67,44.26,36.83,41.35,110.46,29.36,163.31,108.02,67.5,38.35,66.51,60.97,98.34,17.89
7TZRKpjUTi7l6HsC5xmyQ9eo2xFkr7qWGvvXepXn19U,eaa289dc683ec7819d00dcbd9b3f82cd,train/mask/eaa289dc683ec7819d00dcbd9b3f82cd.png,25.4,54.56,25.93,37.87,90.61,24.99,186.66,91.63,86.47,35.31,70.01,49.82,72.81,15.64
7TZRKpjUTi7l6HsC5xmyQ9eo2xFkr7qWGvvXepXn19U,8f0b228a6bf8261e48646fedb18ab8c2,train/mask/8f0b228a6bf8261e48646fedb18ab8c2.png,25.4,54.56,25.93,37.87,90.61,24.99,186.66,91.63,86.47,35.31,70.01,49.82,72.81,15.64
7VkUDq6eoe2eyJvVoFzQ4kvNuwMADp2pfZ_sJjy1GAI,0aac68fa8fdd5d84c799f5cf69d53d71,train/mask/0aac68fa8fdd5d84c799f5cf69d53d71.png,24.5,52.35,30.25,37.6,97.32,26.84,183.93,102.0,84.88,37.33,68.86,51.94,85.38,16.41
7VkUDq6eoe2eyJvVoFzQ4kvNuwMADp2pfZ_sJjy1GAI,69a95cab8761ac2fba498d5e36596d7a,train/mask/69a95cab8761ac2fba498d5e36596d7a.png,24.5,52.35,30.25,37.6,97.32,26.84,183.93,102.0,84.88,37.33,68.86,51.94,85.38,16.41
7Xf_Pbh4kc7ugmPjUrw_RMa1lE1LldLC5UwK6EqFzdY,5fdb6bd1faa0d0609f9c6b2077ec894f,train/mask/5fdb6bd1faa0d0609f9c6b2077ec894f.png,28.15,48.87,33.31,44.05,103.88,29.54,174.81,110.62,78.99,36.05,67.64,60.25,89.12,17.94
7Xf_Pbh4kc7ugmPjUrw_RMa1lE1LldLC5UwK6EqFzdY,3cda0a2fc7272242345f9de3713c5e64,train/mask/3cda0a2fc7272242345f9de3713c5e64.png,28.15,48.87,33.31,44.05,103.88,29.54,174.81,110.62,78.99,36.05,67.64,60.25,89.12,17.94
7Xf_Pbh4kc7ugmPjUrw_RMa1lE1LldLC5UwK6EqFzdY,ca4bf9669025b643a492d4ef061a0c84,train/mask/ca4bf9669025b643a492d4ef061a0c84.png,28.15,48.87,33.31,44.05,103.88,29.54,174.81,110.62,78.99,36.05,67.64,60.25,89.12,17.94
7ZYlxTERmHBIDp2DG-eUiSEMowbgMvn47rv5cU-lKMs,3709e838c8a716958af3d7c845635f95,train/mask/3709e838c8a716958af3d7c845635f95.png,24.02,47.06,33.29,36.73,105.12,26.01,165.5,114.34,75.14,33.77,61.07,60.34,99.14,16.55
7ZYlxTERmHBIDp2DG-eUiSEMowbgMvn47rv5cU-lKMs,00f1d9af65333bedb6bbd77d49171ff4,train/mask/00f1d9af65333bedb6bbd77d49171ff4.png,24.02,47.06,33.29,36.73,105.12,26.01,165.5,114.34,75.14,33.77,61.07,60.34,99.14,16.55
7ZYlxTERmHBIDp2DG-eUiSEMowbgMvn47rv5cU-lKMs,3b978fded66d4198cf46010e8a24faf7,train/mask/3b978fded66d4198cf46010e8a24faf7.png,24.02,47.06,33.29,36.73,105.12,26.01,165.5,114.34,75.14,33.77,61.07,60.34,99.14,16.55
7ZYlxTERmHBIDp2DG-eUiSEMowbgMvn47rv5cU-lKMs,231834ade74561c2591fe44a13dc69bc,train/mask/231834ade74561c2591fe44a13dc69bc.png,24.02,47.06,33.29,36.73,105.12,26.01,165.5,114.34,75.14,33.77,61.07,60.34,99.14,16.55
7ZwFOnlYH67Py8fGL0ex-hxRahg8d5Rrh2IFgI9tQyk,8fd2054a5434e3acae2a13255d34ae0b,train/mask/8fd2054a5434e3acae2a13255d34ae0b.png,26.21,48.81,33.49,40.6,106.27,27.99,175.25,108.78,77.09,38.29,68.2,59.03,91.33,17.84
7_TIgScs7UCprHSsOhg5cme6tH5jjsX7YDUWJwgd-5Y,b71c8111906b9e9d67330d75ed89871d,train/mask/b71c8111906b9e9d67330d75ed89871d.png,23.42,52.89,29.72,35.91,92.37,25.05,187.62,98.55,82.27,36.36,73.9,51.41,82.77,15.19
7_TIgScs7UCprHSsOhg5cme6tH5jjsX7YDUWJwgd-5Y,e3cec80053c9b41df84462b1839162a9,train/mask/e3cec80053c9b41df84462b1839162a9.png,23.42,52.89,29.72,35.91,92.37,25.05,187.62,98.55,82.27,36.36,73.9,51.41,82.77,15.19
7ayEmm7kpuu9odyNPchjRmDxZzVMso0-yacXVxeP1_A,c06f62b48ff4be9822cd34513e90cd23,train/mask/c06f62b48ff4be9822cd34513e90cd23.png,23.43,48.84,27.72,33.58,92.9,25.3,167.6,96.76,78.3,32.6,59.31,51.23,75.33,16.14
7bFe7VxhOBSMEBgASPgM3QkOFW6-cFMHDHydK-nTdDU,bb606b2fe7ce9d6b53aba80d36a12a5c,train/mask/bb606b2fe7ce9d6b53aba80d36a12a5c.png,27.93,45.54,34.17,44.33,114.86,28.53,165.9,111.63,73.69,34.43,62.5,64.88,99.3,19.79
7dbX_nuL2W2sH0mMPkEdNVgvOQU0WCx3MEQhXaeEdmI,ec4aac422a815b48875ee946137d313a,train/mask/ec4aac422a815b48875ee946137d313a.png,25.34,53.0,29.98,38.8,104.63,27.81,188.6,106.81,88.88,36.41,68.94,55.5,96.51,17.25
7ke7UMIYWHM_gjwwcWYRDu4JyVg8LPRaVC03w_WOtwA,f33e24b4e461f4e07fd91bf4f32e39c3,train/mask/f33e24b4e461f4e07fd91bf4f32e39c3.png,23.91,51.81,27.75,36.89,106.97,25.13,173.62,101.28,79.85,38.09,67.24,52.41,99.47,15.47
7ke7UMIYWHM_gjwwcWYRDu4JyVg8LPRaVC03w_WOtwA,ebabebbbbe969871cc052f5879e64002,train/mask/ebabebbbbe969871cc052f5879e64002.png,23.91,51.81,27.75,36.89,106.97,25.13,173.62,101.28,79.85,38.09,67.24,52.41,99.47,15.47
7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,4d4d0f4f3838b085d418454718763050,train/mask/4d4d0f4f3838b085d418454718763050.png,25.79,50.07,41.93,42.85,124.67,34.86,175.85,115.42,78.47,41.16,69.96,66.41,114.7,19.22
7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,04121a94c9566505f87ae382273a8235,train/mask/04121a94c9566505f87ae382273a8235.png,25.79,50.07,41.93,42.85,124.67,34.86,175.85,115.42,78.47,41.16,69.96,66.41,114.7,19.22
7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,1d3b5305ec07ee9403d99e14f595d02f,train/mask/1d3b5305ec07ee9403d99e14f595d02f.png,25.79,50.07,41.93,42.85,124.67,34.86,175.85,115.42,78.47,41.16,69.96,66.41,114.7,19.22
7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,fdf61c01513ea3d5a8e7fa58cd0e5dea,train/mask/fdf61c01513ea3d5a8e7fa58cd0e5dea.png,25.79,50.07,41.93,42.85,124.67,34.86,175.85,115.42,78.47,41.16,69.96,66.41,114.7,19.22
7n0boQVkWn9FXZQC47-m98LfqkDcA8eBXtxbVJTFZxE,f8082bfaad1a0dc803224b54a2c04544,train/mask/f8082bfaad1a0dc803224b54a2c04544.png,23.63,49.28,28.84,36.13,98.12,26.68,167.27,100.09,74.47,35.16,66.04,49.04,92.97,15.87
7n0boQVkWn9FXZQC47-m98LfqkDcA8eBXtxbVJTFZxE,d54a4452ede7129253d07ea8d641cbb2,train/mask/d54a4452ede7129253d07ea8d641cbb2.png,23.63,49.28,28.84,36.13,98.12,26.68,167.27,100.09,74.47,35.16,66.04,49.04,92.97,15.87
7oM2JajaH0PtE2ZjFWPhhrnr7vHv-V29JgtiFmaKZeE,157a3a55a7cfb725d28a0c1551a8d5eb,train/mask/157a3a55a7cfb725d28a0c1551a8d5eb.png,23.49,50.05,30.91,35.35,101.74,26.78,176.86,101.96,76.92,36.88,69.76,49.08,93.08,15.62
7oM2JajaH0PtE2ZjFWPhhrnr7vHv-V29JgtiFmaKZeE,f5b9608e52398d236c7f9aec65e95b8a,train/mask/f5b9608e52398d236c7f9aec65e95b8a.png,23.49,50.05,30.91,35.35,101.74,26.78,176.86,101.96,76.92,36.88,69.76,49.08,93.08,15.62
7oM2JajaH0PtE2ZjFWPhhrnr7vHv-V29JgtiFmaKZeE,37e8cd9fa4ce52bfdcbee92e94eebe8c,train/mask/37e8cd9fa4ce52bfdcbee92e94eebe8c.png,23.49,50.05,30.91,35.35,101.74,26.78,176.86,101.96,76.92,36.88,69.76,49.08,93.08,15.62
7oM2JajaH0PtE2ZjFWPhhrnr7vHv-V29JgtiFmaKZeE,f2ea17a1edc98730aea66b454d6118c3,train/mask/f2ea17a1edc98730aea66b454d6118c3.png,23.49,50.05,30.91,35.35,101.74,26.78,176.86,101.96,76.92,36.88,69.76,49.08,93.08,15.62
7on0Aq8zXDK44F64ewSKeu7qCBgj0BNwUKgIl7UlD6I,b672690f6e120852143178e34b357792,train/mask/b672690f6e120852143178e34b357792.png,23.73,46.76,28.83,36.16,106.9,27.13,160.23,100.85,74.46,34.14,57.45,51.86,90.55,17.72
7orpzgW2VdIPb7Fo7K4RGK-V3AtRdgQdr8XhxuJyinQ,45793e8918c2d16c6d31c895cedb5d30,train/mask/45793e8918c2d16c6d31c895cedb5d30.png,23.77,51.09,27.1,32.97,96.47,24.99,174.67,97.62,81.83,34.58,65.51,45.68,91.42,17.02
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,c2b8b7d99c6db9d9a440ac2e4500d590,train/mask/c2b8b7d99c6db9d9a440ac2e4500d590.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,c692acffc24f40b78e63d5e7c4101c4b,train/mask/c692acffc24f40b78e63d5e7c4101c4b.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,923d53989a8d5ab3593faee49699e690,train/mask/923d53989a8d5ab3593faee49699e690.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,cee140129aeb031d7a17e623b41991fa,train/mask/cee140129aeb031d7a17e623b41991fa.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,b997ad1b2e7c4973d4c5705cb37ba27f,train/mask/b997ad1b2e7c4973d4c5705cb37ba27f.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,fe82e0504c5bc9384bc33e5eeabc5fab,train/mask/fe82e0504c5bc9384bc33e5eeabc5fab.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,856de0780854acf55cb101f933e3cd78,train/mask/856de0780854acf55cb101f933e3cd78.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,6db30c452a60fd38c12e9f3b9709d205,train/mask/6db30c452a60fd38c12e9f3b9709d205.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,636e9e33323c628783f2c87077a450aa,train/mask/636e9e33323c628783f2c87077a450aa.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,e79723406382bd4a88256961cb34fb56,train/mask/e79723406382bd4a88256961cb34fb56.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,921a66392b875cbca85e42787542710a,train/mask/921a66392b875cbca85e42787542710a.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,e95dea353ed1639e54a654edc0efd9dc,train/mask/e95dea353ed1639e54a654edc0efd9dc.png,27.61,52.03,34.44,43.43,113.83,31.82,178.87,109.05,82.56,39.39,67.25,61.47,94.32,18.4
7pFmxlMPyAr0x67uq_raVRLfaYlNf23MUYOCFgQA-54,788a26708ec3b8e9491fabf95a17515a,train/mask/788a26708ec3b8e9491fabf95a17515a.png,23.27,50.91,28.76,34.46,92.63,25.69,179.48,93.9,80.91,36.0,67.09,49.87,74.42,16.35
7pyqRwzwyeKrKPvQY0YD4dw1BdLlV_dzvXPvRPA9CyM,ae75cb35322468547dd9199404299236,train/mask/ae75cb35322468547dd9199404299236.png,28.04,52.39,35.64,44.17,117.53,30.73,192.98,118.81,83.7,40.26,77.28,65.26,107.21,19.65
7pyqRwzwyeKrKPvQY0YD4dw1BdLlV_dzvXPvRPA9CyM,14dfea747799cbaaad43fe71b9e9ad48,train/mask/14dfea747799cbaaad43fe71b9e9ad48.png,28.04,52.39,35.64,44.17,117.53,30.73,192.98,118.81,83.7,40.26,77.28,65.26,107.21,19.65
7qSpZjKddWTjcy_CH8tt0D_FzCZX7aNGIKlkfPeIOFE,3e17d9acc1bec4acf326585391e254d3,train/mask/3e17d9acc1bec4acf326585391e254d3.png,24.06,49.39,34.47,38.66,114.85,29.54,177.04,112.56,80.53,39.05,67.69,58.22,105.23,18.24
7qSpZjKddWTjcy_CH8tt0D_FzCZX7aNGIKlkfPeIOFE,6389f2caf967432313fb773fca07e9de,train/mask/6389f2caf967432313fb773fca07e9de.png,24.06,49.39,34.47,38.66,114.85,29.54,177.04,112.56,80.53,39.05,67.69,58.22,105.23,18.24
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,4ebb8366e846270808108671b3ca49ea,train/mask/4ebb8366e846270808108671b3ca49ea.png,25.72,45.81,32.78,41.4,114.69,25.33,154.09,120.59,69.36,34.08,60.41,66.58,102.32,17.69
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,128f0ff88e52f0a97ea137756be4ed6c,train/mask/128f0ff88e52f0a97ea137756be4ed6c.png,25.72,45.81,32.78,41.4,114.69,25.33,154.09,120.59,69.36,34.08,60.41,66.58,102.32,17.69
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,be176cd35b1449b6ff051c9056a7327f,train/mask/be176cd35b1449b6ff051c9056a7327f.png,25.72,45.81,32.78,41.4,114.69,25.33,154.09,120.59,69.36,34.08,60.41,66.58,102.32,17.69
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,34d72a6d7262617f68755b9d415bf8e0,train/mask/34d72a6d7262617f68755b9d415bf8e0.png,25.72,45.81,32.78,41.4,114.69,25.33,154.09,120.59,69.36,34.08,60.41,66.58,102.32,17.69
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,947d16539d4702427aa74f737329ffb9,train/mask/947d16539d4702427aa74f737329ffb9.png,25.72,45.81,32.78,41.4,114.69,25.33,154.09,120.59,69.36,34.08,60.41,66.58,102.32,17.69
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,6066217b16b63b202d57a8d2de099932,train/mask/6066217b16b63b202d57a8d2de099932.png,24.29,49.73,34.8,40.04,108.2,29.18,167.83,106.04,75.37,38.6,65.98,59.29,90.48,17.15
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,b0e7fb2f870a36e6eb618313217b0ba0,train/mask/b0e7fb2f870a36e6eb618313217b0ba0.png,24.29,49.73,34.8,40.04,108.2,29.18,167.83,106.04,75.37,38.6,65.98,59.29,90.48,17.15
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,e1e39ce3b2f79def6eebc9c903ffaab8,train/mask/e1e39ce3b2f79def6eebc9c903ffaab8.png,24.29,49.73,34.8,40.04,108.2,29.18,167.83,106.04,75.37,38.6,65.98,59.29,90.48,17.15
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,8748646ea34c12a6de746cb8420d177e,train/mask/8748646ea34c12a6de746cb8420d177e.png,24.29,49.73,34.8,40.04,108.2,29.18,167.83,106.04,75.37,38.6,65.98,59.29,90.48,17.15
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,f29fbadc53eca3e921a16c1b9a12ef7d,train/mask/f29fbadc53eca3e921a16c1b9a12ef7d.png,24.29,49.73,34.8,40.04,108.2,29.18,167.83,106.04,75.37,38.6,65.98,59.29,90.48,17.15
7tXOo2zQVaooe8RHfl4Db8bshORuWkeNqa-z90Ou4lc,ce509a825eeae6a4beb02dced928196a,train/mask/ce509a825eeae6a4beb02dced928196a.png,21.2,47.19,21.84,31.91,85.75,21.09,164.71,88.6,75.71,30.44,59.33,44.61,70.18,14.13
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,3f57b52b12bf27f440e3e28d6ff3b5b5,train/mask/3f57b52b12bf27f440e3e28d6ff3b5b5.png,25.7,50.83,29.74,41.23,98.94,28.28,177.94,103.86,77.36,37.09,70.65,54.93,88.1,16.99
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,fb5058cfb72dfbcb19aec409d91f0f52,train/mask/fb5058cfb72dfbcb19aec409d91f0f52.png,25.7,50.83,29.74,41.23,98.94,28.28,177.94,103.86,77.36,37.09,70.65,54.93,88.1,16.99
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,2b65410fbcfef07719ff01f0e95421b4,train/mask/2b65410fbcfef07719ff01f0e95421b4.png,25.7,50.83,29.74,41.23,98.94,28.28,177.94,103.86,77.36,37.09,70.65,54.93,88.1,16.99
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,74b1181a48214cb9e2b9bce978783ef4,train/mask/74b1181a48214cb9e2b9bce978783ef4.png,25.7,50.83,29.74,41.23,98.94,28.28,177.94,103.86,77.36,37.09,70.65,54.93,88.1,16.99
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,b0657d89891ed249bde34082d1c000d5,train/mask/b0657d89891ed249bde34082d1c000d5.png,25.7,50.83,29.74,41.23,98.94,28.28,177.94,103.86,77.36,37.09,70.65,54.93,88.1,16.99
81b1O682zPgZRAJ2Nkj2zrZRghiRj_X0lqqXC5E4GvY,165946854bce67b23b6c8480c0ccf647,train/mask/165946854bce67b23b6c8480c0ccf647.png,25.26,51.59,33.76,42.67,122.3,30.01,179.52,113.16,81.33,39.33,70.45,58.52,111.72,17.57
81b1O682zPgZRAJ2Nkj2zrZRghiRj_X0lqqXC5E4GvY,bdd556f5399cec7ac5440c023d86f442,train/mask/bdd556f5399cec7ac5440c023d86f442.png,25.26,51.59,33.76,42.67,122.3,30.01,179.52,113.16,81.33,39.33,70.45,58.52,111.72,17.57
